"id","finished","age","female","region","raceeth","smartphone","nodipdeg","hsged","somcol","aadeg","bach","ma","docprof","socloc","major","parented","empstat","occ","income","percclass","asian","black","hisp","white","multirace","otherrace","lower","working","middle","high","taste1","similarity","siminf","taste2","alterjob","altered","alterclass","altertaste","control","alterlike","surprise","classicaltaste","operataste","jazztaste","bwaysttaste","moodeztaste","bbandtaste","croldtaste","countrytaste","bluegtaste","folktaste","hymgostaste","latspsaltaste","raphiphoptaste","blurbtaste","reggaetaste","toppoptaste","controcktaste","indalttaste","danclubtaste","hvymtltaste","classicallis","operalis","jazzlis","bwaystlis","moodezlis","bbandlis","croldlis","countrylis","blueglis","folklis","hymgoslis","latspsallis","raphiphoplis","blurblis","reggaelis","toppoplis","controcklis","indaltlis","danclublis","hvymtllis","nonelis","favgen","classicalfemale","classicalmale","classicalwhite","classicalblack","classicalhisp","classicalasian","classicalgrad","classicalnocol","classicalyoung","classicalmidage","classicalold","classicallc","classicalwc","classicalmc","classicaluc","classicalnone","operafemale","operamale","operawhite","operablack","operahisp","operaasian","operagrad","operanocol","operayoung","operamidage","operaold","operalc","operawc","operamc","operauc","operanone","jazzfemale","jazzmale","jazzwhite","jazzblack","jazzhisp","jazzasian","jazzgrad","jazznocol","jazzyoung","jazzmidage","jazzold","jazzlc","jazzwc","jazzmc","jazzuc","jazznone","bwaystfemale","bwaystmale","bwaystwhite","bwaystblack","bwaysthisp","bwaystasian","bwaystgrad","bwaystnocol","bwaystyoung","bwaystmidage","bwaystold","bwaystlc","bwaystwc","bwaystmc","bwaystuc","bwaystnone","moodezfemale","moodezmale","moodezwhite","moodezblack","moodezhisp","moodezasian","moodezgrad","moodeznocol","moodezyoung","moodezmidage","moodezold","moodezlc","moodezwc","moodezmc","moodezuc","moodeznone","bbandfemale","bbandmale","bbandwhite","bbandblack","bbandhisp","bbandasian","bbandgrad","bbandnocol","bbandyoung","bbandmidage","bbandold","bbandlc","bbandwc","bbandmc","bbanduc","bbandnone","croldfemale","croldmale","croldwhite","croldblack","croldhisp","croldasian","croldgrad","croldnocol","croldyoung","croldmidage","croldold","croldlc","croldwc","croldmc","crolduc","croldnone","countryfemale","countrymale","countrywhite","countryblack","countryhisp","countryasian","countrygrad","countrynocol","countryyoung","countrymidage","countryold","countrylc","countrywc","countrymc","countryuc","countrynone","bluegfemale","bluegmale","bluegwhite","bluegblack","blueghisp","bluegasian","blueggrad","bluegnocol","bluegyoung","bluegmidage","bluegold","blueglc","bluegwc","bluegmc","blueguc","bluegnone","folkfemale","folkmale","folkwhite","folkblack","folkhisp","folkasian","folkgrad","folknocol","folkyoung","folkmidage","folkold","folklc","folkwc","folkmc","folkuc","folknone","hymgosfemale","hymgosmale","hymgoswhite","hymgosblack","hymgoshisp","hymgosasian","hymgosgrad","hymgosnocol","hymgosyoung","hymgosmidage","hymgosold","hymgoslc","hymgoswc","hymgosmc","hymgosuc","hymgosnone","latspsalfemale","latspsalmale","latspsalwhite","latspsalblack","latspsalhisp","latspsalasian","latspsalgrad","latspsalnocol","latspsalyoung","latspsalmidage","latspsalold","latspsallc","latspsalwc","latspsalmc","latspsaluc","latspsalnone","raphiphopfemale","raphiphopmale","raphiphopwhite","raphiphopblack","raphiphophisp","raphiphopasian","raphiphopgrad","raphiphopnocol","raphiphopyoung","raphiphopmidage","raphiphopold","raphiphoplc","raphiphopwc","raphiphopmc","raphiphopuc","raphiphopnone","blurbfemale","blurbmale","blurbwhite","blurbblack","blurbhisp","blurbasian","blurbgrad","blurbnocol","blurbyoung","blurbmidage","blurbold","blurblc","blurbwc","blurbmc","blurbuc","blurbnone","reggaefemale","reggaemale","reggaewhite","reggaeblack","reggaehisp","reggaeasian","reggaegrad","reggaenocol","reggaeyoung","reggaemidage","reggaeold","reggaelc","reggaewc","reggaemc","reggaeuc","reggaenone","toppopfemale","toppopmale","toppopwhite","toppopblack","toppophisp","toppopasian","toppopgrad","toppopnocol","toppopyoung","toppopmidage","toppopold","toppoplc","toppopwc","toppopmc","toppopuc","toppopnone","controckfemale","controckmale","controckwhite","controckblack","controckhisp","controckasian","controckgrad","controcknocol","controckyoung","controckmidage","controckold","controcklc","controckwc","controckmc","controckuc","controcknone","indaltfemale","indaltmale","indaltwhite","indaltblack","indalthisp","indaltasian","indaltgrad","indaltnocol","indaltyoung","indaltmidage","indaltold","indaltlc","indaltwc","indaltmc","indaltuc","indaltnone","danclubfemale","danclubmale","danclubwhite","danclubblack","danclubhisp","danclubasian","danclubgrad","danclubnocol","danclubyoung","danclubmidage","danclubold","danclublc","danclubwc","danclubmc","danclubuc","danclubnone","hvymtlfemale","hvymtlmale","hvymtlwhite","hvymtlblack","hvymtlhisp","hvymtlasian","hvymtlgrad","hvymtlnocol","hvymtlyoung","hvymtlmidage","hvymtlold","hvymtllc","hvymtlwc","hvymtlmc","hvymtluc","hvymtlnone","assigned_class","subgroup_competence"
539,1,9,0,8,3,0,0,0,0,0,1,0,0,2,"unm",0,1,19,6,3,0,0,1,0,0,0,0,0,1,0,3,2,3,3,1,3,3,2,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.666666666666667
540,1,12,1,4,4,0,0,1,0,0,1,0,0,2,"Food & Nutrition",0,1,18,1,3,0,0,0,1,0,0,0,0,1,0,3,3,2,2,3,2,1,2,0,0,3,1,3,1,1,1,3,1,1,3,3,3,3,2,3,2,3,3,3,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8
541,1,7,1,5,4,0,0,0,0,0,1,0,0,2,"Bachelor of Arts in Elementary Education, dual credits in Spanish.  3 grad courses in Spanish Education classes",0,1,17,2,2,0,0,0,1,0,0,0,1,0,0,3,NA,NA,3,NA,NA,0,0,1,NA,NA,1,2,1,3,2,1,3,2,1,1,3,1,2,2,1,2,3,1,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.733333333333333
542,1,7,1,9,3,0,0,1,1,0,0,0,0,1,"Political Science",0,1,7,10,3,0,0,1,0,0,0,0,0,1,0,3,2,1,3,1,3,3,2,0,0,2,1,3,1,1,1,1,1,1,3,3,3,1,3,1,3,1,1,3,1,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,16,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,2,0.866666666666667
543,1,8,0,3,4,0,0,0,1,0,0,0,0,1,"Media Production",0,1,22,4,3,0,0,0,1,0,0,0,0,1,0,3,4,NA,4,NA,NA,0,2,2,0,NA,3,1,1,3,1,2,1,1,4,2,2,2,3,1,2,1,3,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.8
544,1,5,0,3,3,1,0,0,0,0,1,0,0,2,"accounting",0,1,19,9,2,0,0,1,0,0,0,0,1,0,0,3,3,3,3,1,3,3,1,0,1,3,1,3,1,3,3,3,1,1,3,3,3,1,1,1,1,1,1,1,1,2,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8
545,1,13,0,8,4,0,0,0,0,0,1,1,0,2,"math",1,1,2,2,3,0,0,0,1,0,0,0,0,1,0,3,5,1,5,2,1,1,1,0,1,2,1,2,1,1,1,1,3,2,2,3,3,3,4,3,4,3,3,4,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
546,1,5,1,6,3,0,0,0,0,0,1,0,0,2,"Food and beverage",0,1,15,4,2,0,0,1,0,0,0,0,1,0,0,3,2,3,2,3,2,2,2,0,0,2,3,3,1,1,1,4,3,3,2,2,2,1,1,1,1,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,12,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.8
547,1,7,1,6,3,0,0,0,0,0,0,1,0,3,"Library Science",1,1,6,5,3,0,0,1,0,0,0,0,0,1,0,3,2,3,3,1,3,3,2,0,0,3,1,1,3,1,1,1,1,2,3,3,2,1,2,3,3,1,4,4,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.733333333333333
548,1,11,1,5,3,0,0,0,0,0,0,1,0,3,"MA - Education , MBA - Finance",0,1,8,6,3,0,0,1,0,0,0,0,0,1,0,3,5,1,2,3,2,2,2,0,0,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,3,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.666666666666667
549,1,4,1,2,1,0,0,0,0,0,1,0,0,3,"health care",0,1,5,3,2,1,0,0,0,0,0,0,1,0,0,3,2,1,3,1,2,1,1,0,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8
550,1,3,1,9,3,0,0,1,0,0,1,0,0,2,"Communication",1,1,1,4,3,0,0,1,0,0,0,0,0,1,0,3,4,3,3,2,1,1,2,0,0,3,1,3,1,3,1,1,1,2,3,1,3,3,3,3,2,3,3,1,3,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0.733333333333333
551,1,10,0,9,3,0,0,0,0,0,0,1,0,3,"social work",0,1,6,5,2,0,0,1,0,0,0,0,1,0,0,3,4,3,3,3,2,2,2,0,0,3,2,2,1,3,3,2,1,1,3,2,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.666666666666667
